ID_Pagamento,ID_Cliente,ID_Plano,Data_Pagamento,Status_Pagamento,ID_Unidade
706,528,4,2024-10-15,Estornado,4
707,944,2,2024-12-19,Pago,3
708,347,2,2025-01-14,Pago,4
709,377,5,2024-08-27,Estornado,1
710,1074,1,2025-04-14,Pago,1
711,1936,6,2025-07-23,Pago,1
712,845,2,2024-12-06,Pago,2
713,140,6,2025-03-30,Pago,2
714,1036,4,2024-11-29,Pago,5
715,1307,6,2025-04-14,Atrasado,4
716,1351,4,2025-06-25,Pago,5
717,1130,4,2024-09-17,Pago,5
718,1480,3,2025-05-06,Pago,3
719,36,5,2025-07-15,Pago,4
720,1652,2,2024-11-24,Pago,1
721,1074,2,2025-02-12,Pago,5
722,1079,3,2024-11-28,Pago,3
723,1629,4,2025-04-15,Pago,4
724,941,5,2025-01-05,Pago,2
725,615,6,2024-12-04,Pago,1
726,1339,6,2025-01-03,Pago,1
727,831,4,2025-04-27,Pago,4
728,115,6,2024-11-22,Pago,2
729,170,4,2025-03-03,Pago,3
730,1159,1,2024-09-18,Atrasado,1
731,471,2,2024-10-13,Atrasado,5
732,974,3,2025-01-10,Pago,1
733,1402,3,2025-04-15,Atrasado,5
734,1348,1,2025-07-31,Pago,3
735,33,2,2024-12-25,Pago,4
736,1903,1,2025-04-20,Pago,5
737,493,5,2025-05-17,Pago,4
738,1387,5,2025-07-16,Pago,2
739,1619,6,2024-10-06,Pago,5
740,1527,3,2025-03-27,Pago,4
741,476,1,2025-03-09,Pago,5
742,1956,5,2024-11-24,Pago,3
743,61,6,2025-01-04,Pago,4
744,1005,2,2025-02-28,Pago,4
745,885,2,2025-06-19,Pago,4
746,176,5,2024-07-31,Pago,2
747,1461,1,2024-11-26,Pago,2
748,779,6,2024-11-19,Pago,2
749,1515,4,2024-10-20,Pago,1
750,188,1,2025-01-13,Atrasado,4
751,738,3,2025-06-01,Pago,1
752,384,4,2025-03-13,Pago,5
753,1050,4,2025-03-23,Pago,1
754,725,5,2025-04-11,Pago,5
755,1607,3,2024-12-03,Atrasado,1
756,598,4,2025-01-27,Pago,1
757,1485,5,2025-01-18,Atrasado,2
758,1172,5,2025-01-18,Pago,4
759,348,2,2025-04-19,Pago,3
760,1010,2,2024-10-21,Pago,4
761,566,4,2025-02-14,Pago,1
762,740,3,2025-01-30,Atrasado,4
763,1217,5,2025-06-04,Pago,1
764,278,3,2025-07-15,Pago,4
765,681,5,2025-06-05,Pago,3
766,902,3,2025-05-12,Pago,5
767,279,3,2024-10-04,Pago,2
768,982,3,2025-04-12,Pago,4
769,1984,3,2024-09-01,Pago,4
770,1982,5,2024-11-18,Pago,3
771,771,3,2025-02-16,Pago,4
772,748,1,2025-04-14,Atrasado,2
773,1213,5,2025-04-02,Pago,5
774,56,6,2025-03-28,Pago,2
775,898,3,2024-12-08,Pago,1
776,1678,4,2024-09-05,Pago,2
777,1298,3,2025-06-13,Pago,2
778,1465,4,2025-05-18,Pago,1
779,920,5,2024-10-30,Pago,4
780,1095,5,2025-04-18,Atrasado,4
781,1114,1,2024-11-28,Pago,3
782,1437,5,2024-10-26,Pago,1
783,224,2,2025-06-09,Pago,3
784,341,6,2024-10-16,Pago,5
785,1322,6,2024-09-26,Pago,3
786,1978,4,2024-08-09,Pago,1
787,530,2,2024-08-17,Pago,5
788,1143,5,2024-11-03,Pago,2
789,913,3,2025-01-31,Pago,5
790,1415,5,2025-03-25,Pago,1
791,989,1,2025-06-26,Pago,1
792,238,6,2025-05-25,Pago,3
793,703,4,2024-08-28,Pago,5
794,990,3,2025-01-23,Pago,4
795,1479,6,2025-01-07,Pago,1
796,615,1,2025-07-10,Pago,1
797,47,3,2025-04-01,Pago,2
798,1905,6,2025-03-11,Pago,2
799,1131,2,2024-10-14,Pago,4
800,1963,4,2025-05-05,Pago,4
801,1290,2,2025-04-27,Pago,4
802,811,1,2024-12-27,Pago,2
803,921,5,2025-02-07,Pago,1
804,1444,2,2025-01-02,Pago,1
805,1183,1,2024-11-02,Pago,5
806,383,3,2024-09-26,Pago,4
807,234,3,2025-04-11,Pago,4
808,1081,6,2025-04-24,Pago,4
809,1252,4,2024-08-02,Pago,3
810,721,4,2025-07-12,Pago,3
811,1882,5,2025-05-18,Pago,2
812,642,1,2025-06-30,Pago,1
813,375,3,2025-05-26,Pago,5
814,796,4,2025-07-09,Pago,5
815,786,4,2024-09-10,Pago,5
816,1421,6,2025-05-29,Atrasado,2
817,1137,2,2025-01-12,Pago,2
818,384,3,2024-10-23,Pago,5
819,110,3,2024-10-07,Estornado,4
820,280,2,2025-06-08,Pago,5
821,1036,6,2025-04-27,Pago,4
822,852,6,2025-02-17,Pago,4
823,343,1,2025-01-27,Pago,2
824,599,1,2024-08-19,Pago,5
825,592,2,2025-03-04,Pago,5
826,1521,4,2024-11-04,Pago,1
827,1173,1,2025-07-22,Pago,5
828,1687,3,2025-06-25,Pago,1
829,1557,6,2024-09-16,Pago,2
830,871,1,2025-01-24,Pago,2
831,610,1,2024-09-20,Pago,3
832,1766,1,2025-06-07,Pago,1
833,1589,2,2025-01-27,Pago,5
834,1412,3,2025-04-16,Atrasado,5
835,1296,4,2025-02-22,Pago,2
836,1608,2,2025-03-05,Pago,1
837,1168,3,2025-03-19,Pago,5
838,1104,2,2024-12-01,Pago,3
839,593,5,2025-05-20,Pago,5
840,1844,6,2025-07-12,Pago,2
841,1972,4,2025-01-18,Atrasado,3
842,1776,6,2025-03-25,Pago,2
843,512,2,2025-06-12,Pago,2
844,1560,6,2025-05-06,Pago,2
845,1183,6,2025-07-12,Pago,4
846,769,4,2025-02-12,Pago,1
847,826,5,2025-01-12,Pago,3
848,932,4,2025-06-18,Pago,1
849,1780,6,2025-07-18,Pago,4
850,1301,6,2025-02-28,Pago,1
851,1630,5,2025-01-20,Pago,4
852,1690,2,2025-07-14,Pago,3
853,1697,3,2024-09-30,Pago,5
854,268,5,2025-05-15,Atrasado,3
855,1832,6,2025-06-30,Pago,1
856,204,6,2025-01-31,Pago,4
857,34,1,2025-01-21,Atrasado,2
858,904,4,2024-11-08,Pago,4
859,415,6,2025-05-18,Atrasado,3
860,326,3,2024-11-04,Pago,3
861,513,1,2025-06-22,Pago,2
862,107,4,2025-04-04,Pago,2
863,880,6,2024-11-15,Pago,1
864,3,2,2025-05-24,Pago,2
865,1216,2,2025-05-29,Pago,4
866,20,1,2025-02-18,Pago,1
867,1762,4,2025-02-04,Pago,4
868,146,2,2025-03-31,Pago,1
869,212,3,2024-10-31,Pago,3
870,281,4,2024-11-14,Pago,2
871,1314,6,2025-01-17,Pago,5
872,1154,1,2024-08-30,Pago,2
873,902,3,2025-05-04,Pago,2
874,1884,4,2024-11-18,Pago,4
875,1762,2,2024-10-30,Pago,1
876,287,1,2024-11-13,Pago,4
877,720,4,2024-12-08,Pago,2
878,508,3,2024-12-02,Pago,2
879,1134,5,2025-07-12,Pago,5
880,584,6,2025-02-25,Pago,3
881,421,5,2024-08-31,Pago,2
882,1532,4,2024-09-22,Pago,1
883,1606,2,2024-09-27,Pago,1
884,494,4,2024-10-28,Pago,1
885,1082,1,2024-12-26,Estornado,3
886,271,4,2025-04-26,Atrasado,5
887,862,3,2024-09-28,Pago,2
888,1563,4,2025-05-01,Estornado,1
889,35,5,2024-10-22,Pago,3
890,442,1,2024-08-24,Atrasado,4
891,1038,3,2025-01-08,Pago,5
892,1572,4,2025-01-05,Pago,4
893,169,6,2024-12-06,Pago,5
894,313,3,2025-02-26,Pago,1
895,1048,2,2025-01-27,Estornado,2
896,1099,3,2025-01-08,Pago,1
897,636,6,2024-08-24,Pago,2
898,119,2,2024-10-19,Pago,4
899,238,4,2025-06-19,Pago,1
900,634,6,2025-01-10,Pago,2
901,245,1,2024-12-29,Pago,1
902,336,4,2025-07-17,Estornado,5
903,1060,6,2025-05-25,Pago,3
904,260,6,2025-03-14,Pago,3
905,1502,1,2025-04-27,Pago,1
906,687,4,2024-08-07,Pago,1
907,539,6,2025-06-28,Estornado,1
908,1017,4,2025-07-08,Pago,1
909,1024,5,2025-05-24,Pago,2
910,523,1,2025-03-11,Atrasado,1
911,468,6,2024-12-25,Pago,1
912,1759,1,2025-02-01,Pago,4
913,746,4,2024-08-02,Atrasado,2
914,1908,1,2024-12-14,Pago,4
915,460,3,2024-11-23,Pago,3
916,556,1,2025-05-19,Pago,1
917,1029,6,2024-12-29,Atrasado,2
918,458,5,2025-06-27,Estornado,4
919,142,4,2025-07-12,Atrasado,3
920,671,1,2025-06-20,Pago,1
921,756,2,2025-01-09,Pago,3
922,1515,5,2025-02-25,Pago,3
923,1212,4,2025-05-17,Estornado,2
924,1501,5,2025-05-12,Pago,2
925,309,1,2025-02-28,Atrasado,1
926,478,5,2025-06-06,Pago,1
927,1948,3,2025-03-22,Pago,4
928,1739,6,2025-07-14,Pago,1
929,421,5,2024-10-24,Estornado,4
930,1008,1,2025-02-05,Estornado,2
931,1458,3,2024-10-24,Pago,2
932,1838,5,2024-11-13,Pago,3
933,939,6,2025-01-16,Pago,1
934,1036,2,2025-02-04,Pago,4
935,154,5,2024-08-11,Pago,4
936,1357,2,2024-12-29,Pago,3
937,1743,3,2024-12-08,Atrasado,4
938,1436,6,2025-04-16,Pago,4
939,557,2,2025-04-20,Pago,2
940,279,5,2025-06-05,Pago,1
941,337,4,2025-01-04,Pago,4
942,248,5,2025-05-08,Pago,2
943,926,3,2024-10-03,Pago,1
944,186,2,2025-06-22,Pago,3
945,1693,6,2025-01-28,Pago,1
946,441,3,2025-07-23,Pago,2
947,1984,3,2024-09-18,Pago,1
948,1387,3,2025-03-29,Pago,2
949,64,4,2025-02-23,Atrasado,5
950,1533,5,2024-08-10,Pago,4
951,209,2,2025-07-18,Pago,1
952,1701,2,2024-12-31,Pago,4
953,763,6,2025-03-17,Pago,1
954,1193,5,2025-03-07,Pago,1
955,45,1,2025-04-14,Pago,4
956,1658,2,2024-08-10,Pago,3
957,251,1,2024-09-01,Atrasado,1
958,345,5,2025-04-06,Pago,4
959,1017,1,2025-01-13,Pago,4
960,354,3,2024-09-21,Pago,2
961,564,3,2025-07-02,Pago,2
962,71,5,2025-01-26,Pago,2
963,1326,3,2024-10-09,Pago,5
964,982,1,2024-08-19,Pago,4
965,282,4,2024-11-09,Pago,5
966,511,6,2024-12-25,Estornado,5
967,1628,1,2024-12-05,Estornado,3
968,983,5,2024-10-21,Pago,3
969,1870,5,2025-01-23,Pago,4
970,554,2,2024-12-04,Pago,5
971,449,1,2024-12-09,Atrasado,3
972,120,4,2025-05-22,Pago,5
973,477,2,2025-07-07,Pago,2
974,546,5,2024-12-25,Pago,1
975,1565,2,2024-11-16,Pago,4
976,727,2,2025-05-19,Pago,5
977,652,6,2025-06-19,Pago,5
978,58,6,2025-01-10,Pago,5
979,1155,2,2024-11-05,Pago,2
980,1714,4,2025-06-20,Pago,2
981,1005,1,2024-08-31,Pago,2
982,1233,2,2025-01-29,Pago,4
983,2,3,2024-08-07,Atrasado,2
984,1652,2,2025-05-17,Pago,2
985,1882,3,2025-02-25,Pago,2
986,1202,6,2024-08-20,Atrasado,1
987,1734,5,2024-12-13,Atrasado,1
988,766,6,2024-10-26,Atrasado,4
989,1201,1,2025-04-09,Pago,3
990,280,2,2024-08-26,Pago,4
991,1622,6,2025-05-30,Estornado,3
992,357,6,2025-04-10,Estornado,5
993,1612,3,2024-08-15,Pago,5
994,1669,2,2025-05-19,Pago,3
995,261,2,2024-08-12,Pago,5
996,802,5,2024-11-04,Pago,5
997,652,5,2024-10-16,Pago,5
998,214,4,2025-06-21,Pago,1
999,488,3,2024-08-07,Estornado,2
1000,1303,1,2025-03-29,Pago,3
1001,915,1,2024-09-28,Pago,2
1002,1420,1,2024-10-31,Pago,1
1003,1476,1,2024-09-18,Pago,4
1004,1501,4,2025-01-30,Estornado,4
1005,1010,4,2025-04-16,Pago,4
1006,208,4,2024-09-13,Pago,5
1007,1334,6,2025-03-07,Pago,4
1008,151,1,2024-10-23,Pago,3
1009,535,1,2025-01-27,Pago,2
1010,1819,4,2025-04-28,Pago,1
1011,1121,1,2024-11-07,Pago,5
1012,1830,4,2025-05-24,Pago,4
1013,1931,6,2024-12-21,Pago,4
1014,322,1,2024-10-04,Pago,2
1015,1996,2,2025-03-23,Pago,5
1016,1479,6,2025-03-23,Pago,3
1017,610,2,2025-05-17,Pago,4
1018,1171,5,2025-05-05,Pago,2
1019,112,3,2024-09-13,Pago,1
1020,604,6,2025-05-29,Pago,4
1021,409,1,2025-06-14,Pago,2
1022,1308,3,2024-10-02,Estornado,4
1023,1729,1,2024-11-28,Pago,4
1024,965,4,2024-09-10,Atrasado,3
1025,187,6,2025-03-12,Pago,2
1026,760,4,2024-08-09,Pago,4
1027,92,3,2025-07-26,Pago,3
1028,464,3,2024-11-29,Pago,2
1029,1541,6,2025-03-11,Pago,1
1030,1369,3,2025-04-20,Pago,4
1031,1989,5,2025-07-18,Pago,1
1032,1722,4,2024-12-23,Pago,4
1033,1978,5,2025-01-01,Pago,4
1034,1173,2,2025-07-31,Pago,1
1035,809,6,2025-05-04,Pago,5
1036,1845,5,2024-10-16,Pago,5
1037,302,1,2024-08-29,Atrasado,4
1038,355,2,2025-03-17,Estornado,2
1039,259,1,2025-04-25,Pago,4
1040,414,6,2025-06-18,Pago,5
1041,529,3,2025-03-31,Atrasado,1
1042,179,4,2024-11-02,Pago,5
1043,668,3,2024-09-08,Pago,1
1044,1611,6,2025-04-27,Pago,5
1045,1601,4,2025-05-27,Pago,2
1046,304,5,2024-11-25,Pago,1
1047,1895,1,2025-06-26,Pago,1
1048,1610,3,2025-04-22,Atrasado,3
1049,1798,4,2025-03-21,Pago,4
1050,1172,5,2025-06-08,Pago,2
1051,565,4,2024-09-16,Pago,5
1052,1395,6,2025-06-05,Pago,4
1053,1822,3,2025-03-07,Pago,1
1054,1528,4,2025-05-30,Atrasado,3
1055,42,3,2024-08-15,Pago,3
1056,637,3,2024-12-12,Pago,1
1057,1992,2,2025-02-22,Pago,4
1058,1586,3,2025-01-13,Pago,4
1059,1239,6,2025-04-13,Pago,4
1060,433,4,2024-12-21,Pago,5
1061,1777,3,2024-08-26,Pago,5
1062,1621,2,2025-02-12,Pago,5
1063,827,2,2025-04-08,Pago,5
1064,1801,5,2024-12-10,Pago,2
1065,1793,2,2024-08-04,Pago,2
1066,68,4,2025-06-25,Pago,3
1067,1444,2,2025-01-10,Pago,4
1068,1035,4,2025-06-15,Pago,1
1069,1396,1,2025-02-06,Pago,4
1070,1217,4,2024-09-09,Pago,4
1071,1202,5,2025-01-15,Pago,2
1072,1716,3,2024-12-18,Pago,1
1073,584,1,2025-04-03,Pago,2
1074,1749,5,2025-07-12,Pago,2
1075,1756,2,2025-06-17,Pago,2
1076,552,6,2025-01-25,Pago,1
1077,1771,6,2025-05-01,Pago,2
1078,1326,2,2024-09-28,Pago,1
1079,459,3,2025-01-16,Pago,3
1080,1460,6,2024-10-07,Pago,4
1081,1834,4,2025-05-11,Atrasado,4
1082,517,2,2025-02-18,Pago,5
1083,1689,5,2025-04-09,Pago,1
1084,16,5,2024-11-12,Estornado,3
1085,1150,6,2025-03-27,Pago,3
1086,612,6,2025-06-09,Pago,1
1087,689,3,2025-07-23,Pago,3
1088,535,6,2025-02-25,Pago,3
1089,386,2,2025-05-27,Pago,2
1090,1843,1,2025-02-03,Pago,5
1091,828,6,2025-01-27,Pago,2
1092,1478,1,2025-01-16,Pago,3
1093,532,4,2025-06-16,Pago,1
1094,1195,6,2025-05-10,Estornado,2
1095,703,6,2025-03-18,Pago,5
1096,1308,4,2024-11-12,Atrasado,3
1097,1039,3,2024-12-03,Pago,5
1098,371,3,2025-06-26,Pago,2
1099,1518,3,2024-11-03,Pago,5
1100,1563,2,2025-06-18,Atrasado,3
1101,1341,1,2025-07-28,Pago,2
1102,1525,3,2024-09-02,Pago,3
1103,762,3,2024-11-16,Pago,4
1104,1744,1,2025-07-08,Pago,5
1105,1189,5,2025-01-22,Pago,2
1106,1025,1,2024-11-02,Atrasado,4
1107,1086,3,2025-05-18,Pago,2
1108,282,2,2025-01-27,Pago,5
1109,1829,4,2025-03-09,Pago,2
1110,1596,1,2025-03-25,Pago,2
1111,642,6,2025-04-16,Pago,4
1112,561,2,2024-12-25,Pago,2
1113,1181,2,2024-12-08,Pago,1
1114,266,5,2024-08-11,Pago,4
1115,827,4,2025-02-07,Estornado,4
1116,10,1,2025-06-26,Pago,3
1117,1946,1,2024-12-04,Atrasado,5
1118,391,1,2024-10-09,Pago,2
1119,464,6,2025-02-05,Atrasado,3
1120,265,1,2024-10-21,Pago,5
1121,627,2,2024-12-15,Pago,1
1122,611,3,2025-06-05,Pago,5
1123,1222,5,2024-11-08,Pago,2
1124,702,4,2024-12-10,Pago,2
1125,338,4,2024-11-16,Pago,2
1126,1490,2,2025-07-07,Pago,1
1127,1208,5,2025-03-19,Pago,3
1128,1457,6,2025-04-29,Pago,4
1129,1796,6,2025-07-07,Pago,5
1130,1277,1,2024-11-15,Pago,1
1131,1356,1,2025-03-03,Pago,1
1132,99,6,2024-08-03,Pago,4
1133,779,1,2025-02-16,Pago,4
1134,1438,2,2024-10-13,Pago,1
1135,617,4,2024-09-02,Pago,5
1136,553,5,2024-11-01,Pago,2
1137,858,1,2025-05-06,Pago,5
1138,242,3,2025-01-04,Pago,1
1139,1020,2,2025-02-05,Pago,3
1140,1703,5,2025-03-03,Estornado,3
1141,1441,4,2025-05-21,Pago,1
1142,1123,4,2024-11-01,Atrasado,4
1143,678,2,2025-04-25,Pago,1
1144,1858,1,2025-01-31,Pago,4
1145,306,1,2025-04-07,Pago,1
1146,1482,6,2025-05-03,Pago,3
1147,1320,2,2025-02-06,Pago,3
1148,541,4,2025-01-21,Pago,2
1149,1791,1,2025-06-03,Atrasado,3
1150,1642,6,2024-08-06,Pago,1
1151,195,1,2024-09-05,Pago,2
1152,1359,6,2024-11-22,Pago,3
1153,1832,4,2024-10-25,Estornado,3
1154,1800,6,2025-01-04,Pago,3
1155,375,1,2025-04-25,Pago,4
1156,557,4,2024-11-02,Pago,4
1157,1639,4,2024-11-26,Pago,2
1158,232,2,2025-04-14,Pago,1
1159,1931,2,2025-03-13,Pago,5
1160,989,5,2024-12-21,Pago,2
1161,1252,4,2025-01-30,Pago,5
1162,60,6,2025-03-02,Atrasado,2
1163,990,4,2025-02-22,Pago,4
1164,903,1,2024-12-11,Pago,3
1165,26,6,2025-01-12,Atrasado,5
1166,1572,6,2025-05-16,Pago,5
1167,459,6,2025-03-01,Atrasado,5
1168,1072,6,2024-12-06,Pago,1
1169,887,6,2024-12-14,Pago,4
1170,709,6,2025-04-29,Pago,4
1171,305,5,2025-01-23,Atrasado,5
1172,112,1,2024-11-13,Pago,2
1173,1036,4,2024-11-27,Atrasado,2
1174,154,4,2024-11-05,Pago,3
1175,1987,3,2024-10-28,Pago,2
1176,1128,6,2024-09-15,Pago,2
1177,162,4,2025-05-07,Pago,5
1178,918,1,2024-10-13,Atrasado,4
1179,648,1,2024-11-30,Estornado,1
1180,211,4,2024-09-15,Pago,5
1181,1125,1,2025-05-15,Pago,5
1182,1973,5,2025-02-24,Pago,5
1183,1152,2,2025-05-23,Pago,4
1184,1947,3,2025-04-25,Pago,1
1185,1673,2,2024-10-10,Pago,3
1186,1148,5,2024-10-13,Pago,3
1187,1467,4,2024-10-23,Pago,2
1188,5,3,2025-05-13,Pago,3
1189,1122,5,2025-02-04,Pago,1
1190,94,2,2024-11-15,Pago,4
1191,220,3,2025-05-08,Pago,2
1192,248,4,2025-03-16,Pago,2
1193,1468,3,2025-05-22,Pago,4
1194,96,6,2025-02-19,Pago,5
1195,253,4,2025-03-19,Pago,5
1196,1959,5,2024-11-17,Pago,4
1197,9,5,2024-09-08,Pago,5
1198,1916,4,2025-06-19,Pago,4
1199,1894,5,2024-10-14,Pago,2
1200,1417,5,2024-11-23,Pago,2
1201,213,4,2024-10-27,Pago,5
1202,1808,3,2024-12-18,Pago,4
1203,858,5,2024-10-08,Atrasado,2
1204,561,4,2024-11-25,Estornado,3
1205,928,2,2024-08-05,Pago,5
1206,1434,6,2025-05-01,Pago,5
1207,1763,3,2025-02-23,Pago,5
1208,1296,2,2024-09-18,Pago,5
1209,1464,3,2024-11-14,Pago,2
1210,1455,6,2024-08-17,Estornado,2
1211,1032,5,2024-08-21,Pago,3
1212,1455,1,2025-03-02,Pago,5
1213,984,5,2024-11-21,Pago,4
1214,1381,6,2025-04-27,Atrasado,5
1215,586,4,2024-09-18,Pago,5
1216,219,1,2025-04-04,Pago,1
1217,1373,1,2025-07-03,Pago,2
1218,587,6,2025-05-19,Pago,1
1219,1415,3,2025-02-06,Pago,5
1220,67,3,2024-09-08,Pago,1
1221,1262,6,2025-07-04,Pago,2
1222,1521,6,2024-08-04,Pago,2
1223,1047,6,2025-03-10,Pago,1
1224,1898,4,2024-11-18,Pago,3
1225,1979,5,2025-01-29,Pago,3
1226,416,5,2025-02-01,Atrasado,4
1227,1700,2,2025-01-18,Atrasado,3
1228,1547,5,2024-12-10,Pago,5
1229,403,6,2024-10-10,Estornado,3
1230,920,2,2024-08-19,Estornado,1
1231,383,2,2024-11-06,Pago,1
1232,773,1,2025-07-31,Pago,5
1233,542,2,2025-06-30,Pago,3
1234,12,3,2025-02-01,Pago,2
1235,82,2,2024-09-13,Atrasado,5
1236,105,6,2025-06-15,Pago,3
1237,1005,5,2024-08-25,Pago,1
1238,1606,6,2025-01-02,Pago,2
1239,1960,2,2025-02-06,Pago,5
1240,327,4,2024-08-28,Pago,4
1241,189,3,2025-03-12,Pago,2
1242,1359,3,2025-04-01,Pago,3
1243,448,5,2025-04-23,Pago,5
1244,1687,6,2024-08-20,Pago,3
1245,913,2,2024-09-27,Atrasado,5
1246,1882,5,2024-09-26,Pago,1
1247,1398,3,2025-06-11,Pago,1
1248,791,3,2025-03-06,Pago,3
1249,51,5,2024-11-25,Pago,3
1250,1054,5,2024-09-02,Pago,1
1251,608,6,2024-11-04,Pago,5
1252,169,1,2024-09-15,Pago,5
1253,1093,1,2025-03-04,Pago,2
1254,1373,6,2025-05-23,Pago,4
1255,1712,1,2025-01-08,Pago,4
1256,1325,1,2025-03-23,Pago,2
1257,49,4,2025-03-19,Pago,1
1258,180,1,2025-06-03,Pago,3
1259,1143,1,2025-03-28,Pago,2
1260,1866,3,2024-10-26,Pago,4
1261,1291,4,2025-05-28,Pago,1
1262,798,6,2025-02-18,Pago,1
1263,1314,6,2024-12-25,Pago,5
1264,94,6,2025-01-21,Pago,3
1265,1901,5,2025-07-18,Pago,3
1266,1243,1,2025-01-18,Pago,4
1267,782,4,2024-11-23,Pago,1
1268,971,2,2025-06-30,Pago,2
1269,1530,4,2025-03-16,Pago,5
1270,605,6,2025-01-13,Pago,3
1271,1961,1,2024-11-26,Pago,5
1272,290,1,2025-03-08,Pago,5
1273,1222,4,2025-03-29,Pago,1
1274,625,2,2024-08-23,Pago,3
1275,434,4,2025-03-24,Atrasado,5
1276,292,2,2025-05-14,Pago,5
1277,1710,3,2024-09-07,Pago,2
1278,1375,5,2025-05-23,Atrasado,5
1279,945,6,2024-10-19,Pago,3
1280,1376,1,2025-03-30,Pago,2
1281,1487,5,2024-10-20,Pago,3
1282,732,2,2024-11-10,Pago,2
1283,205,3,2025-04-13,Pago,2
1284,651,4,2024-08-31,Pago,5
1285,1351,3,2024-09-29,Pago,2
1286,1159,5,2024-11-01,Pago,3
1287,1964,4,2024-10-06,Pago,3
1288,505,2,2025-03-02,Pago,4
1289,567,3,2024-08-29,Pago,3
1290,1798,4,2024-09-29,Pago,3
1291,1587,3,2024-08-01,Pago,1
1292,360,6,2025-01-05,Pago,3
1293,1759,2,2025-01-21,Atrasado,2
1294,540,6,2025-04-24,Atrasado,1
1295,1490,1,2025-03-18,Atrasado,5
1296,1294,1,2025-01-29,Pago,5
1297,830,5,2024-11-21,Pago,1
1298,1130,3,2024-08-12,Pago,5
1299,967,6,2024-10-28,Pago,3
1300,804,2,2024-11-19,Atrasado,5
1301,1502,3,2025-05-01,Pago,5
1302,1046,1,2024-11-17,Pago,5
1303,22,6,2025-04-30,Pago,5
1304,1402,2,2025-06-29,Pago,2
1305,914,2,2025-01-23,Pago,5
1306,1351,2,2024-08-27,Pago,4
1307,1924,3,2025-04-23,Pago,4
1308,475,1,2024-10-29,Pago,2
1309,88,6,2025-07-24,Pago,3
1310,795,4,2024-11-10,Atrasado,1
1311,82,6,2025-06-01,Pago,5
1312,1298,3,2025-06-03,Pago,3
1313,1186,5,2025-03-30,Pago,4
1314,1339,4,2025-03-17,Pago,1
1315,1059,3,2025-04-13,Pago,2
1316,1058,4,2025-06-08,Pago,3
1317,998,4,2025-07-28,Atrasado,1
1318,1028,2,2024-10-15,Pago,2
1319,158,5,2025-01-12,Pago,2
1320,308,2,2024-09-13,Pago,5
1321,1470,1,2025-02-27,Pago,4
1322,1662,3,2024-10-26,Pago,4
1323,1383,4,2025-04-08,Pago,5
1324,331,6,2024-09-26,Pago,1
1325,500,1,2025-07-18,Pago,5
1326,330,2,2024-11-11,Pago,1
1327,1825,5,2025-06-17,Pago,2
1328,529,2,2024-09-24,Pago,4
1329,1228,5,2024-08-27,Pago,3
1330,1940,1,2024-08-23,Pago,5
1331,966,4,2024-10-03,Pago,4
1332,1231,2,2025-06-03,Pago,2
1333,1277,6,2024-11-27,Pago,2
1334,1484,6,2025-03-19,Pago,4
1335,1222,5,2025-05-17,Pago,4
1336,790,2,2025-06-16,Pago,2
1337,1071,5,2025-03-09,Pago,2
1338,1241,1,2025-07-23,Pago,5
1339,1229,1,2024-11-20,Atrasado,5
1340,1031,1,2025-01-17,Pago,2
1341,1848,5,2024-09-17,Pago,1
1342,1837,6,2025-01-29,Pago,5
1343,862,3,2025-04-24,Atrasado,5
1344,879,2,2024-11-26,Atrasado,4
1345,1618,4,2025-04-28,Pago,5
1346,201,4,2025-01-03,Pago,4
1347,1569,2,2024-11-13,Atrasado,1
1348,581,5,2025-02-10,Atrasado,4
1349,528,2,2025-02-25,Pago,1
1350,1184,5,2025-02-07,Pago,1
1351,769,6,2025-01-17,Pago,3
1352,838,3,2024-08-31,Pago,4
1353,1335,5,2025-03-20,Pago,5
1354,868,5,2024-08-15,Pago,3
1355,1394,4,2025-07-11,Pago,4
1356,1131,5,2025-01-14,Pago,3
1357,1146,5,2025-05-12,Pago,3
1358,1184,3,2024-12-03,Pago,4
1359,1507,2,2025-03-22,Atrasado,1
1360,1532,2,2024-11-05,Pago,2
1361,206,2,2024-08-10,Pago,3
1362,1641,5,2024-09-04,Pago,1
1363,330,4,2024-10-27,Estornado,1
1364,1648,1,2025-04-18,Pago,4
1365,1897,5,2025-06-20,Pago,1
1366,539,2,2025-06-30,Pago,5
1367,78,6,2025-03-11,Pago,4
1368,1258,6,2025-03-16,Pago,5
1369,118,2,2024-08-08,Pago,4
1370,22,2,2025-05-24,Atrasado,5
1371,586,2,2025-04-18,Pago,5
1372,1046,5,2025-06-15,Pago,5
1373,348,6,2024-11-12,Pago,2
1374,1342,1,2025-03-11,Estornado,1
1375,566,4,2024-08-15,Pago,4
1376,831,5,2025-05-23,Pago,1
1377,1510,6,2025-05-20,Pago,1
1378,1126,3,2024-10-07,Pago,5
1379,1874,5,2025-01-29,Pago,3
1380,464,5,2025-02-17,Estornado,4
1381,1905,4,2025-04-10,Pago,3
1382,359,4,2025-01-18,Pago,5
1383,149,5,2025-07-21,Pago,1
1384,1645,5,2024-11-16,Estornado,5
1385,1666,5,2024-10-09,Pago,4
1386,1979,4,2025-03-15,Pago,2
1387,1552,3,2025-01-16,Estornado,4
1388,1396,4,2025-04-03,Atrasado,1
1389,988,1,2025-06-12,Pago,4
1390,1298,2,2025-02-06,Pago,2
